observation,sender,sender_type,sender_id,response,response_action,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,url_vp,url_sess,meta_labjs_version,meta_location,meta_user_agent,meta_platform,meta_language,meta_locale,meta_time_zone,meta_timezone_offset,meta_screen_width,meta_screen_height,meta_scroll_width,meta_scroll_height,meta_window_inner_width,meta_window_inner_height,meta_device_pixel_ratio,meta_labjs_build_flavor,meta_labjs_build_commit,distractors,german,swahili,enc,distractor1,distractor2,distractor3,x,correct,x_2,response_2
f619c,Shallow Question,html.Page,5_0_0_0_4_1_0,uhusiano,NA,form submission,4949.0819999999,3402283.7000003,3402275.687,3402291.918,3407241,3407241.0999999,2023-08-09T16:10:39Z,3407254.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verpackung,ufungaji,s,uhusiano,upimaji,uchunguzi,NA,NA,0,NA
f619c,"""Richtig""-Screen",canvas.Screen,5_0_0_0_4_1_1,NA,NA,skipped,NA,3407243,NA,NA,3407241,3407243.2000003,2023-08-09T16:10:39Z,3407254.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verpackung,ufungaji,s,uhusiano,upimaji,uchunguzi,sdf,NA,0,NA
f619c,"""Falsch""-Screen",canvas.Screen,5_0_0_0_4_1_2,NA,NA,timeout,4996.6629999997,3407243.7000003,3407237.916,3407254.433,3412234.274,3412235.3000002,2023-08-09T16:10:44Z,3412251.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verpackung,ufungaji,s,uhusiano,upimaji,uchunguzi,sdf,0,0,NA
f619c,shallow,flow.Sequence,5_0_0_0_4_1,NA,NA,completion,9942.3560000001,3402283.5999999,3402275.687,3402291.918,3412234.274,3412235.7000003,2023-08-09T16:10:44Z,3412251.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verpackung,ufungaji,s,uhusiano,upimaji,uchunguzi,sdf,NA,0,NA
f619c,task,flow.Sequence,5_0_0_0_4,NA,NA,completion,9942.3560000001,3402283.3000002,3402275.687,3402291.918,3412234.274,3412236,2023-08-09T16:10:44Z,3412251.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verpackung,ufungaji,s,uhusiano,upimaji,uchunguzi,sdf,NA,0,NA
f619c,Deep Question,html.Page,5_0_0_0_5_0_0,huna,NA,form submission,3455.2040001908,3412236.3000002,3412234.274,3412251.096,3415706.3000002,3415706.5,2023-08-09T16:10:48Z,3415731.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atmosphäre,angahewa,d,NA,NA,NA,NA,NA,0,NA
f619c,"""Richtig""-Screen",canvas.Screen,5_0_0_0_5_0_1,NA,NA,skipped,NA,3415709.2000003,NA,NA,3415706.3000002,3415709.2000003,2023-08-09T16:10:48Z,3415731.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atmosphäre,angahewa,d,NA,NA,NA,sdf,NA,0,NA
f619c,"""Falsch""-Screen",canvas.Screen,5_0_0_0_5_0_2,NA,NA,timeout,4995.2110000001,3415710.2000003,3415714.188,3415731.482,3420710.635,3420711.5999999,2023-08-09T16:10:53Z,3420726.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atmosphäre,angahewa,d,NA,NA,NA,sdf,0,0,NA
f619c,deep,flow.Sequence,5_0_0_0_5_0,NA,NA,completion,8459.5389999999,3412236.2000003,3412234.274,3412251.096,3420710.635,3420711.9000001,2023-08-09T16:10:53Z,3420726.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atmosphäre,angahewa,d,NA,NA,NA,sdf,NA,0,NA
f619c,shallow,flow.Sequence,5_0_0_0_5_1,NA,NA,skipped,NA,3420712.2000003,NA,NA,3420710.635,3420712.4000001,2023-08-09T16:10:53Z,3420726.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atmosphäre,angahewa,d,NA,NA,NA,sdf,NA,0,NA
f619c,task,flow.Sequence,5_0_0_0_5,NA,NA,completion,8459.5389999999,3412236.2000003,3412234.274,3412251.096,3420710.635,3420712.5999999,2023-08-09T16:10:53Z,3420726.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atmosphäre,angahewa,d,NA,NA,NA,sdf,NA,0,NA
f619c,deep,flow.Sequence,5_0_0_0_6_0,NA,NA,skipped,NA,3420712.8000002,NA,NA,3420710.635,3420713,2023-08-09T16:10:53Z,3420726.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hoffnung,matarajio,s,kutaalamika,uratibu,mvumbuzi,sdf,NA,0,NA
f619c,Shallow Question,html.Page,5_0_0_0_6_1_0,uratibu,NA,form submission,3891.0070002861,3420713.2000003,3420710.635,3420726.693,3424617.7000003,3424617.9000001,2023-08-09T16:10:57Z,3424623.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hoffnung,matarajio,s,kutaalamika,uratibu,mvumbuzi,NA,NA,0,NA
f619c,"""Richtig""-Screen",canvas.Screen,5_0_0_0_6_1_1,NA,NA,skipped,NA,3424619.9000001,NA,NA,3424617.7000003,3424620,2023-08-09T16:10:57Z,3424623.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hoffnung,matarajio,s,kutaalamika,uratibu,mvumbuzi,sdf,NA,0,NA
f619c,"""Falsch""-Screen",canvas.Screen,5_0_0_0_6_1_2,NA,NA,timeout,4996.4009999996,3424620.5,3424607.453,3424623.521,3429603.279,3429604.4000001,2023-08-09T16:11:02Z,3429619.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hoffnung,matarajio,s,kutaalamika,uratibu,mvumbuzi,sdf,0,0,NA
f619c,shallow,flow.Sequence,5_0_0_0_6_1,NA,NA,completion,8876.5860000001,3420713.2000003,3420710.635,3420726.693,3429603.279,3429604.9000001,2023-08-09T16:11:02Z,3429619.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hoffnung,matarajio,s,kutaalamika,uratibu,mvumbuzi,sdf,NA,0,NA
f619c,task,flow.Sequence,5_0_0_0_6,NA,NA,completion,8876.5860000001,3420712.8000002,3420710.635,3420726.693,3429603.279,3429605.0999999,2023-08-09T16:11:02Z,3429619.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hoffnung,matarajio,s,kutaalamika,uratibu,mvumbuzi,sdf,NA,0,NA
f619c,Deep Question,html.Page,5_0_0_0_7_0_0,huna,NA,form submission,3251.9780000956,3429605.3000002,3429603.279,3429619.922,3432871.9000001,3432872.0999999,2023-08-09T16:11:05Z,3432883.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theorie,nadharia,d,NA,NA,NA,NA,NA,0,NA
f619c,"""Richtig""-Screen",canvas.Screen,5_0_0_0_7_0_1,NA,NA,skipped,NA,3432874.2000003,NA,NA,3432871.9000001,3432874.4000001,2023-08-09T16:11:05Z,3432883.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theorie,nadharia,d,NA,NA,NA,sdf,NA,0,NA
f619c,"""Falsch""-Screen",canvas.Screen,5_0_0_0_7_0_2,NA,NA,timeout,4995.6629999997,3432875.0999999,3432866.814,3432883.657,3437863.054,3437864,2023-08-09T16:11:10Z,3437879.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theorie,nadharia,d,NA,NA,NA,sdf,0,0,NA
f619c,deep,flow.Sequence,5_0_0_0_7_0,NA,NA,completion,8243.1320000002,3429605.3000002,3429603.279,3429619.922,3437863.054,3437864.4000001,2023-08-09T16:11:10Z,3437879.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theorie,nadharia,d,NA,NA,NA,sdf,NA,0,NA
f619c,shallow,flow.Sequence,5_0_0_0_7_1,NA,NA,skipped,NA,3437864.5,NA,NA,3437863.054,3437864.7000003,2023-08-09T16:11:10Z,3437879.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theorie,nadharia,d,NA,NA,NA,sdf,NA,0,NA
f619c,task,flow.Sequence,5_0_0_0_7,NA,NA,completion,8243.1320000002,3429605.3000002,3429603.279,3429619.922,3437863.054,3437864.9000001,2023-08-09T16:11:10Z,3437879.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theorie,nadharia,d,NA,NA,NA,sdf,NA,0,NA
f619c,block,flow.Loop,5_0_0_0,NA,NA,completion,71741.377,3366107.2000003,3366104.923,3366121.677,3437863.054,3437865.2000003,2023-08-09T16:11:10Z,3437879.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sdf,NA,0,NA
f619c,weiter,canvas.Screen,5_0_0_1,sdf,keypress(Space),response,1059.0800000955,3437865.5,3437863.054,3437879.32,3438938.4000001,3438940.5999999,2023-08-09T16:11:11Z,3439011.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sdf,NA,0,NA
f619c,check continue,flow.Sequence,5_0_0,NA,NA,completion,72816.723000095,3366107.2000003,3366104.923,3366121.677,3438938.4000001,3438941.0999999,2023-08-09T16:11:11Z,3439011.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sdf,NA,0,NA
f619c,Deep Question,html.Page,5_0_1_0_0_0_0,angahewa,NA,form submission,6219.1440001908,3439004.5999999,3438995.25,3439011.656,3445230.8000002,3445230.9000001,2023-08-09T16:11:17Z,3445239.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atmosphäre,angahewa,d,NA,NA,NA,NA,NA,1,NA
f619c,"""Richtig""-Screen",canvas.Screen,5_0_1_0_0_0_1,NA,NA,timeout,4996.6710000001,3445233.5,3445223.972,3445239.872,3450219.329,3450220.4000001,2023-08-09T16:11:22Z,3450236.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atmosphäre,angahewa,d,NA,NA,NA,sdfdsf,1,1,NA
f619c,"""Falsch""-Screen",canvas.Screen,5_0_1_0_0_0_2,NA,NA,skipped,NA,3450226,NA,NA,3450219.329,3450226.0999999,2023-08-09T16:11:22Z,3450236.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atmosphäre,angahewa,d,NA,NA,NA,sdfdsf,NA,1,NA
f619c,deep,flow.Sequence,5_0_1_0_0_0,NA,NA,completion,11207.673,3439004.5,3438995.25,3439011.656,3450219.329,3450226.2000003,2023-08-09T16:11:22Z,3450236.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atmosphäre,angahewa,d,NA,NA,NA,sdfdsf,NA,1,NA
f619c,shallow,flow.Sequence,5_0_1_0_0_1,NA,NA,skipped,NA,3450226.3000002,NA,NA,3450219.329,3450226.3000002,2023-08-09T16:11:22Z,3450236.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atmosphäre,angahewa,d,NA,NA,NA,sdfdsf,NA,1,NA
f619c,task,flow.Sequence,5_0_1_0_0,NA,NA,completion,11207.673,3439004.5,3438995.25,3439011.656,3450219.329,3450226.4000001,2023-08-09T16:11:22Z,3450236.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atmosphäre,angahewa,d,NA,NA,NA,sdfdsf,NA,1,NA
f619c,deep,flow.Sequence,5_0_1_0_1_0,NA,NA,skipped,NA,3450226.4000001,NA,NA,3450219.329,3450226.4000001,2023-08-09T16:11:22Z,3450236.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hoffnung,matarajio,s,kutaalamika,uratibu,mvumbuzi,sdfdsf,NA,1,NA
f619c,Shallow Question,html.Page,5_0_1_0_1_1_0,matarajio,NA,form submission,5242.157000286,3450226.5,3450219.329,3450236.543,3455478.7000003,3455478.9000001,2023-08-09T16:11:28Z,3455481.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hoffnung,matarajio,s,kutaalamika,uratibu,mvumbuzi,NA,NA,1,NA
f619c,"""Richtig""-Screen",canvas.Screen,5_0_1_0_1_1_1,NA,NA,timeout,4996.6740000001,3455480.8000002,3455465.091,3455481.446,3460461.012,3460462.0999999,2023-08-09T16:11:33Z,3460478.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hoffnung,matarajio,s,kutaalamika,uratibu,mvumbuzi,sdfdsf,1,1,NA
f619c,"""Falsch""-Screen",canvas.Screen,5_0_1_0_1_1_2,NA,NA,skipped,NA,3460467.2000003,NA,NA,3460461.012,3460467.3000002,2023-08-09T16:11:33Z,3460478.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hoffnung,matarajio,s,kutaalamika,uratibu,mvumbuzi,sdfdsf,NA,1,NA
f619c,shallow,flow.Sequence,5_0_1_0_1_1,NA,NA,completion,10224.469,3450226.5,3450219.329,3450236.543,3460461.012,3460467.4000001,2023-08-09T16:11:33Z,3460478.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hoffnung,matarajio,s,kutaalamika,uratibu,mvumbuzi,sdfdsf,NA,1,NA
f619c,task,flow.Sequence,5_0_1_0_1,NA,NA,completion,10224.469,3450226.4000001,3450219.329,3450236.543,3460461.012,3460467.5,2023-08-09T16:11:33Z,3460478.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hoffnung,matarajio,s,kutaalamika,uratibu,mvumbuzi,sdfdsf,NA,1,NA
f619c,deep,flow.Sequence,5_0_1_0_2_0,NA,NA,skipped,NA,3460467.5,NA,NA,3460461.012,3460467.5999999,2023-08-09T16:11:33Z,3460478.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verpackung,ufungaji,s,uhusiano,upimaji,uchunguzi,sdfdsf,NA,1,NA
f619c,Shallow Question,html.Page,5_0_1_0_2_1_0,ufungaji,NA,form submission,5089.3799999999,3460467.5999999,3460461.012,3460478.12,3465567.5,3465567.5999999,2023-08-09T16:11:38Z,3465573.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verpackung,ufungaji,s,uhusiano,upimaji,uchunguzi,NA,NA,1,NA
f619c,"""Richtig""-Screen",canvas.Screen,5_0_1_0_2_1_1,NA,NA,timeout,4996.3939999999,3465569.4000001,3465556.647,3465573.176,3470552.66,3470554.8000002,2023-08-09T16:11:43Z,3470569.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verpackung,ufungaji,s,uhusiano,upimaji,uchunguzi,sdfdsf,1,1,NA
f619c,"""Falsch""-Screen",canvas.Screen,5_0_1_0_2_1_2,NA,NA,skipped,NA,3470559.5,NA,NA,3470552.66,3470559.7000003,2023-08-09T16:11:43Z,3470569.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verpackung,ufungaji,s,uhusiano,upimaji,uchunguzi,sdfdsf,NA,1,NA
f619c,shallow,flow.Sequence,5_0_1_0_2_1,NA,NA,completion,10074.54,3460467.5999999,3460461.012,3460478.12,3470552.66,3470559.8000002,2023-08-09T16:11:43Z,3470569.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verpackung,ufungaji,s,uhusiano,upimaji,uchunguzi,sdfdsf,NA,1,NA
f619c,task,flow.Sequence,5_0_1_0_2,NA,NA,completion,10074.54,3460467.5,3460461.012,3460478.12,3470552.66,3470559.9000001,2023-08-09T16:11:43Z,3470569.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Verpackung,ufungaji,s,uhusiano,upimaji,uchunguzi,sdfdsf,NA,1,NA
f619c,Deep Question,html.Page,5_0_1_0_3_0_0,mshtuko,NA,form submission,6280.1300002863,3470559.9000001,3470552.66,3470569.57,3476849.7000003,3476849.9000001,2023-08-09T16:11:49Z,3476863.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Schock,mshtuko,d,NA,NA,NA,NA,NA,1,NA
f619c,"""Richtig""-Screen",canvas.Screen,5_0_1_0_3_0_1,NA,NA,timeout,4995.9590000003,3476851.8000002,3476847.851,3476863.874,3481843.412,3481844.7000003,2023-08-09T16:11:54Z,3481859.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Schock,mshtuko,d,NA,NA,NA,sdfdsf,1,1,NA
f619c,"""Falsch""-Screen",canvas.Screen,5_0_1_0_3_0_2,NA,NA,skipped,NA,3481850,NA,NA,3481843.412,3481850.3000002,2023-08-09T16:11:54Z,3481859.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Schock,mshtuko,d,NA,NA,NA,sdfdsf,NA,1,NA
f619c,deep,flow.Sequence,5_0_1_0_3_0,NA,NA,completion,11273.842,3470559.9000001,3470552.66,3470569.57,3481843.412,3481850.5999999,2023-08-09T16:11:54Z,3481859.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Schock,mshtuko,d,NA,NA,NA,sdfdsf,NA,1,NA
f619c,shallow,flow.Sequence,5_0_1_0_3_1,NA,NA,skipped,NA,3481850.7000003,NA,NA,3481843.412,3481850.9000001,2023-08-09T16:11:54Z,3481859.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Schock,mshtuko,d,NA,NA,NA,sdfdsf,NA,1,NA
f619c,task,flow.Sequence,5_0_1_0_3,NA,NA,completion,11273.842,3470559.9000001,3470552.66,3470569.57,3481843.412,3481851.0999999,2023-08-09T16:11:54Z,3481859.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Schock,mshtuko,d,NA,NA,NA,sdfdsf,NA,1,NA
f619c,Deep Question,html.Page,5_0_1_0_4_0_0,hud,NA,form submission,9744.6669999999,3481851.4000001,3481843.412,3481859.833,3491604.5,3491604.7000003,2023-08-09T16:12:04Z,3491618.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flexibilität,kubadilika,d,NA,NA,NA,NA,NA,1,NA
f619c,"""Richtig""-Screen",canvas.Screen,5_0_1_0_4_0_1,NA,NA,skipped,NA,3491607.2000003,NA,NA,3491604.5,3491607.3000002,2023-08-09T16:12:04Z,3491618.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flexibilität,kubadilika,d,NA,NA,NA,sdfdsf,NA,1,NA
f619c,"""Falsch""-Screen",canvas.Screen,5_0_1_0_4_0_2,NA,NA,timeout,4996.3979999996,3491608,3491602.496,3491618.683,3496598.147,3496599.2000003,2023-08-09T16:12:09Z,3496615.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flexibilität,kubadilika,d,NA,NA,NA,sdfdsf,0,1,NA
f619c,deep,flow.Sequence,5_0_1_0_4_0,NA,NA,completion,14738.314,3481851.3000002,3481843.412,3481859.833,3496598.147,3496599.7000003,2023-08-09T16:12:09Z,3496615.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flexibilität,kubadilika,d,NA,NA,NA,sdfdsf,NA,1,NA
f619c,shallow,flow.Sequence,5_0_1_0_4_1,NA,NA,skipped,NA,3496599.9000001,NA,NA,3496598.147,3496600,2023-08-09T16:12:09Z,3496615.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flexibilität,kubadilika,d,NA,NA,NA,sdfdsf,NA,1,NA
f619c,task,flow.Sequence,5_0_1_0_4,NA,NA,completion,14738.314,3481851.2000003,3481843.412,3481859.833,3496598.147,3496600.3000002,2023-08-09T16:12:09Z,3496615.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flexibilität,kubadilika,d,NA,NA,NA,sdfdsf,NA,1,NA
f619c,deep,flow.Sequence,5_0_1_0_5_0,NA,NA,skipped,NA,3496600.5,NA,NA,3496598.147,3496600.7000003,2023-08-09T16:12:09Z,3496615.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erneuerung,ukarabati,s,ushawishi,ukalifu,unyonyaji,sdfdsf,NA,1,NA
f619c,Shallow Question,html.Page,5_0_1_0_5_1_0,ukarabati,NA,form submission,5257.9190000002,3496600.9000001,3496598.147,3496615.081,3501873,3501873.2000003,2023-08-09T16:12:14Z,3501876.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erneuerung,ukarabati,s,ushawishi,ukalifu,unyonyaji,NA,NA,1,NA
f619c,"""Richtig""-Screen",canvas.Screen,5_0_1_0_5_1_1,NA,NA,timeout,4995.9919999996,3501875.2000003,3501860.706,3501876.683,3506856.381,3506857.5,2023-08-09T16:12:19Z,3506872.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erneuerung,ukarabati,s,ushawishi,ukalifu,unyonyaji,sdfdsf,1,1,NA
f619c,"""Falsch""-Screen",canvas.Screen,5_0_1_0_5_1_2,NA,NA,skipped,NA,3506862.7000003,NA,NA,3506856.381,3506863,2023-08-09T16:12:19Z,3506872.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erneuerung,ukarabati,s,ushawishi,ukalifu,unyonyaji,sdfdsf,NA,1,NA
f619c,shallow,flow.Sequence,5_0_1_0_5_1,NA,NA,completion,10241.3,3496600.8000002,3496598.147,3496615.081,3506856.381,3506863.3000002,2023-08-09T16:12:19Z,3506872.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erneuerung,ukarabati,s,ushawishi,ukalifu,unyonyaji,sdfdsf,NA,1,NA
f619c,task,flow.Sequence,5_0_1_0_5,NA,NA,completion,10241.3,3496600.4000001,3496598.147,3496615.081,3506856.381,3506863.5999999,2023-08-09T16:12:19Z,3506872.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erneuerung,ukarabati,s,ushawishi,ukalifu,unyonyaji,sdfdsf,NA,1,NA
f619c,Deep Question,html.Page,5_0_1_0_6_0_0,babaa,NA,form submission,5489.1250001909,3506863.8000002,3506856.381,3506872.675,3512361.8000002,3512362.0999999,2023-08-09T16:12:24Z,3512368.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theorie,nadharia,d,NA,NA,NA,NA,NA,1,NA
f619c,"""Richtig""-Screen",canvas.Screen,5_0_1_0_6_0_1,NA,NA,skipped,NA,3512364.5999999,NA,NA,3512361.8000002,3512364.8000002,2023-08-09T16:12:24Z,3512368.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theorie,nadharia,d,NA,NA,NA,sdfdsf,NA,1,NA
f619c,"""Falsch""-Screen",canvas.Screen,5_0_1_0_6_0_2,NA,NA,timeout,4996.6010000003,3512365.5999999,3512351.395,3512368.016,3517348.009,3517348.5999999,2023-08-09T16:12:29Z,3517364.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theorie,nadharia,d,NA,NA,NA,sdfdsf,0,1,NA
f619c,deep,flow.Sequence,5_0_1_0_6_0,NA,NA,completion,10475.334,3506863.8000002,3506856.381,3506872.675,3517348.009,3517348.7000003,2023-08-09T16:12:29Z,3517364.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theorie,nadharia,d,NA,NA,NA,sdfdsf,NA,1,NA
f619c,shallow,flow.Sequence,5_0_1_0_6_1,NA,NA,skipped,NA,3517348.8000002,NA,NA,3517348.009,3517348.8000002,2023-08-09T16:12:29Z,3517364.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theorie,nadharia,d,NA,NA,NA,sdfdsf,NA,1,NA
f619c,task,flow.Sequence,5_0_1_0_6,NA,NA,completion,10475.334,3506863.7000003,3506856.381,3506872.675,3517348.009,3517348.9000001,2023-08-09T16:12:29Z,3517364.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theorie,nadharia,d,NA,NA,NA,sdfdsf,NA,1,NA
f619c,deep,flow.Sequence,5_0_1_0_7_0,NA,NA,skipped,NA,3517349,NA,NA,3517348.009,3517349,2023-08-09T16:12:29Z,3517364.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wechsel,ugeuzaji,s,utambulisho,kujenga,wasiwasi,sdfdsf,NA,1,NA
