observation;sender;sender_type;sender_id;response;response_action;ended_on;duration;time_run;time_render;time_show;time_end;time_commit;timestamp;time_switch;distractors;german;swahili;enc;distractor1;distractor2;distractor3;response_2;x;correct;x_2;url_vp;url_sess;meta_labjs_version;meta_location;meta_user_agent;meta_platform;meta_language;meta_locale;meta_time_zone;meta_timezone_offset;meta_screen_width;meta_screen_height;meta_scroll_width;meta_scroll_height;meta_window_inner_width;meta_window_inner_height;meta_device_pixel_ratio;meta_labjs_build_flavor;meta_labjs_build_commit;;;;
40289;"""Falsch""-Screen";canvas.Screen;5_0_2_0_0_1_2;NA;NA;skipped;NA;1385471;NA;NA;1385460.2;1385471;2023-05-28T18:55:41Z;1385476.84;NULL;Spionage;upelelezi;s;maslahi;utokazo;magangao;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;shallow;flow.Sequence;5_0_2_0_0_1;NA;NA;completion;8588.26;1376871;1376871.64;1376871.94;1385460.2;1385472;2023-05-28T18:55:41Z;1385476.84;NULL;Spionage;upelelezi;s;maslahi;utokazo;magangao;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;task;flow.Sequence;5_0_2_0_0;NA;NA;completion;8588.26;1376871;1376871.64;1376871.94;1385460.2;1385472;2023-05-28T18:55:41Z;1385476.84;NULL;Spionage;upelelezi;s;maslahi;utokazo;magangao;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;Deep;Question;html.Page;5_0_2_0_1_0_0;NA;NA;form;submission;5055.16;1385472;1385460.2;1385476.84;1390532;1390533;2023-05-28T18:55:46Z;1390531.12;NULL;Schüler;mwanafunzi;d;NA;NA;NA;mwanafunzi;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
40289;"""Richtig""-Screen";canvas.Screen;5_0_2_0_1_0_1;NA;NA;timeout;4994.46;1390536;1390530.8;1390531.12;1395509.06;1395511;2023-05-28T18:55:51Z;1395525.58;NULL;Schüler;mwanafunzi;d;NA;NA;NA;NA;sdf;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;"""Falsch""-Screen";canvas.Screen;5_0_2_0_1_0_2;NA;NA;skipped;NA;1395518;NA;NA;1395509.06;1395518;2023-05-28T18:55:51Z;1395525.58;NULL;Schüler;mwanafunzi;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;deep;flow.Sequence;5_0_2_0_1_0;NA;NA;completion;10032.22;1385472;1385460.2;1385476.84;1395509.06;1395519;2023-05-28T18:55:51Z;1395525.58;NULL;Schüler;mwanafunzi;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;shallow;flow.Sequence;5_0_2_0_1_1;NA;NA;skipped;NA;1395519;NA;NA;1395509.06;1395519;2023-05-28T18:55:51Z;1395525.58;NULL;Schüler;mwanafunzi;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;task;flow.Sequence;5_0_2_0_1;NA;NA;completion;10032.22;1385472;1385460.2;1385476.84;1395509.06;1395520;2023-05-28T18:55:51Z;1395525.58;NULL;Schüler;mwanafunzi;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;Deep;Question;html.Page;5_0_2_0_2_0_0;NA;NA;form;submission;11689.42;1395520;1395509.06;1395525.58;1407215;1407215;2023-05-28T18:56:02Z;1407224.14;NULL;Vorsorge;tahadhari;d;NA;NA;NA;mshindani;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
40289;"""Richtig""-Screen";canvas.Screen;5_0_2_0_2_0_1;NA;NA;skipped;NA;1407217;NA;NA;1407215;1407217;2023-05-28T18:56:02Z;1407224.14;NULL;Vorsorge;tahadhari;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;"""Falsch""-Screen";canvas.Screen;5_0_2_0_2_0_2;NA;NA;timeout;4999.28;1407219;1407214.56;1407224.14;1412207.06;1412209;2023-05-28T18:56:07Z;1412223.42;NULL;Vorsorge;tahadhari;d;NA;NA;NA;NA;sdf;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;deep;flow.Sequence;5_0_2_0_2_0;NA;NA;completion;16681.48;1395520;1395509.06;1395525.58;1412207.06;1412209;2023-05-28T18:56:07Z;1412223.42;NULL;Vorsorge;tahadhari;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;shallow;flow.Sequence;5_0_2_0_2_1;NA;NA;skipped;NA;1412210;NA;NA;1412207.06;1412210;2023-05-28T18:56:07Z;1412223.42;NULL;Vorsorge;tahadhari;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;task;flow.Sequence;5_0_2_0_2;NA;NA;completion;16681.48;1395520;1395509.06;1395525.58;1412207.06;1412211;2023-05-28T18:56:07Z;1412223.42;NULL;Vorsorge;tahadhari;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;deep;flow.Sequence;5_0_2_0_3_0;NA;NA;skipped;NA;1412212;NA;NA;1412207.06;1412212;2023-05-28T18:56:07Z;1412223.42;NULL;Zuwachs;nyongeza;s;matilaba;udhibiti;hudhurio;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;Shallow;Question;html.Page;5_0_2_0_3_1_0;NA;NA;form;submission;5276.58;1412212;1412207.06;1412223.42;1417500;1417500;2023-05-28T18:56:13Z;1417522.88;NULL;Zuwachs;nyongeza;s;matilaba;udhibiti;hudhurio;udhibiti;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
40289;"""Richtig""-Screen";canvas.Screen;5_0_2_0_3_1_1;NA;NA;skipped;NA;1417503;NA;NA;1417500;1417503;2023-05-28T18:56:13Z;1417522.88;NULL;Zuwachs;nyongeza;s;matilaba;udhibiti;hudhurio;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;"""Falsch""-Screen";canvas.Screen;5_0_2_0_3_1_2;NA;NA;timeout;4999.34;1417506;1417506.08;1417522.88;1422505.56;1422508;2023-05-28T18:56:18Z;1422522.22;NULL;Zuwachs;nyongeza;s;matilaba;udhibiti;hudhurio;NA;sdf;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;shallow;flow.Sequence;5_0_2_0_3_1;NA;NA;completion;10282.14;1412212;1412207.06;1412223.42;1422505.56;1422510;2023-05-28T18:56:18Z;1422522.22;NULL;Zuwachs;nyongeza;s;matilaba;udhibiti;hudhurio;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;task;flow.Sequence;5_0_2_0_3;NA;NA;completion;10282.14;1412212;1412207.06;1412223.42;1422505.56;1422512;2023-05-28T18:56:18Z;1422522.22;NULL;Zuwachs;nyongeza;s;matilaba;udhibiti;hudhurio;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;deep;flow.Sequence;5_0_2_0_4_0;NA;NA;skipped;NA;1422514;NA;NA;1422505.56;1422515;2023-05-28T18:56:18Z;1422522.22;NULL;Fenster;dirisha;s;walakini;tasawari;maarifa;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;Shallow;Question;html.Page;5_0_2_0_4_1_0;NA;NA;form;submission;4740.78;1422517;1422505.56;1422522.22;1427263;1427263;2023-05-28T18:56:23Z;1427271.48;NULL;Fenster;dirisha;s;walakini;tasawari;maarifa;dirisha;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
40289;"""Richtig""-Screen";canvas.Screen;5_0_2_0_4_1_1;NA;NA;timeout;4999.4;1427271;1427260.82;1427271.48;1432254.28;1432256;2023-05-28T18:56:28Z;1432270.88;NULL;Fenster;dirisha;s;walakini;tasawari;maarifa;NA;sdf;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;"""Falsch""-Screen";canvas.Screen;5_0_2_0_4_1_2;NA;NA;skipped;NA;1432263;NA;NA;1432254.28;1432264;2023-05-28T18:56:28Z;1432270.88;NULL;Fenster;dirisha;s;walakini;tasawari;maarifa;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;shallow;flow.Sequence;5_0_2_0_4_1;NA;NA;completion;9732.06;1422516;1422505.56;1422522.22;1432254.28;1432265;2023-05-28T18:56:28Z;1432270.88;NULL;Fenster;dirisha;s;walakini;tasawari;maarifa;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;task;flow.Sequence;5_0_2_0_4;NA;NA;completion;9732.06;1422514;1422505.56;1422522.22;1432254.28;1432265;2023-05-28T18:56:28Z;1432270.88;NULL;Fenster;dirisha;s;walakini;tasawari;maarifa;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;Deep;Question;html.Page;5_0_2_0_5_0_0;NA;NA;form;submission;5127.12;1432265;1432254.28;1432270.88;1437398;1437398;2023-05-28T18:56:33Z;1437403.6;NULL;Tester;wanaojaribu;d;NA;NA;NA;mshindani;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
40289;"""Richtig""-Screen";canvas.Screen;5_0_2_0_5_0_1;NA;NA;skipped;NA;1437402;NA;NA;1437398;1437403;2023-05-28T18:56:33Z;1437403.6;NULL;Tester;wanaojaribu;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;"""Falsch""-Screen";canvas.Screen;5_0_2_0_5_0_2;NA;NA;timeout;4999.4;1437407;1437396.6;1437403.6;1442386.38;1442387;2023-05-28T18:56:38Z;1442403;NULL;Tester;wanaojaribu;d;NA;NA;NA;NA;sdf;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;deep;flow.Sequence;5_0_2_0_5_0;NA;NA;completion;10115.5;1432265;1432254.28;1432270.88;1442386.38;1442388;2023-05-28T18:56:38Z;1442403;NULL;Tester;wanaojaribu;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;shallow;flow.Sequence;5_0_2_0_5_1;NA;NA;skipped;NA;1442388;NA;NA;1442386.38;1442388;2023-05-28T18:56:38Z;1442403;NULL;Tester;wanaojaribu;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;task;flow.Sequence;5_0_2_0_5;NA;NA;completion;10115.5;1432265;1432254.28;1432270.88;1442386.38;1442389;2023-05-28T18:56:38Z;1442403;NULL;Tester;wanaojaribu;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;Deep;Question;html.Page;5_0_2_0_6_0_0;NA;NA;form;submission;4921;1442389;1442386.38;1442403;1447324;1447324;2023-05-28T18:56:43Z;1447322.54;NULL;Konkurrent;mshindani;d;NA;NA;NA;mshindani;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
40289;"""Richtig""-Screen";canvas.Screen;5_0_2_0_6_0_1;NA;NA;timeout;4995.98;1447328;1447322.14;1447322.54;1452301.8;1452304;2023-05-28T18:56:48Z;1452318.52;NULL;Konkurrent;mshindani;d;NA;NA;NA;NA;sdf;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;"""Falsch""-Screen";canvas.Screen;5_0_2_0_6_0_2;NA;NA;skipped;NA;1452314;NA;NA;1452301.8;1452315;2023-05-28T18:56:48Z;1452318.52;NULL;Konkurrent;mshindani;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;deep;flow.Sequence;5_0_2_0_6_0;NA;NA;completion;9898.8;1442389;1442386.38;1442403;1452301.8;1452315;2023-05-28T18:56:48Z;1452318.52;NULL;Konkurrent;mshindani;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;shallow;flow.Sequence;5_0_2_0_6_1;NA;NA;skipped;NA;1452315;NA;NA;1452301.8;1452316;2023-05-28T18:56:48Z;1452318.52;NULL;Konkurrent;mshindani;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;task;flow.Sequence;5_0_2_0_6;NA;NA;completion;9898.8;1442389;1442386.38;1442403;1452301.8;1452316;2023-05-28T18:56:48Z;1452318.52;NULL;Konkurrent;mshindani;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;deep;flow.Sequence;5_0_2_0_7_0;NA;NA;skipped;NA;1452317;NA;NA;1452301.8;1452317;2023-05-28T18:56:48Z;1452318.52;NULL;Symbol;kielezo;s;kinyume;nderemo;utayari;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;Shallow;Question;html.Page;5_0_2_0_7_1_0;NA;NA;form;submission;10362.48;1452317;1452301.8;1452318.52;1462681;1462682;2023-05-28T18:56:58Z;1462683.7;NULL;Symbol;kielezo;s;kinyume;nderemo;utayari;kielezo;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
40289;"""Richtig""-Screen";canvas.Screen;5_0_2_0_7_1_1;NA;NA;timeout;4999.36;1462685;1462680.72;1462683.7;1467666.82;1467668;2023-05-28T18:57:03Z;1467683.06;NULL;Symbol;kielezo;s;kinyume;nderemo;utayari;NA;sdf;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;"""Falsch""-Screen";canvas.Screen;5_0_2_0_7_1_2;NA;NA;skipped;NA;1467676;NA;NA;1467666.82;1467677;2023-05-28T18:57:03Z;1467683.06;NULL;Symbol;kielezo;s;kinyume;nderemo;utayari;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;shallow;flow.Sequence;5_0_2_0_7_1;NA;NA;completion;15348.3;1452317;1452301.8;1452318.52;1467666.82;1467678;2023-05-28T18:57:03Z;1467683.06;NULL;Symbol;kielezo;s;kinyume;nderemo;utayari;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;task;flow.Sequence;5_0_2_0_7;NA;NA;completion;15348.3;1452317;1452301.8;1452318.52;1467666.82;1467678;2023-05-28T18:57:03Z;1467683.06;NULL;Symbol;kielezo;s;kinyume;nderemo;utayari;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;block;flow.Loop;5_0_2_0;NA;NA;completion;90794.88;1376871;1376871.64;1376871.94;1467666.82;1467679;2023-05-28T18:57:03Z;1467683.06;NULL;NA;NA;NA;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;weiter;canvas.Screen;5_0_2_1;sdf;keypress(Space);response;991.94;1467679;1467666.82;1467683.06;1468675;1468686;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
40289;check;continue;flow.Sequence;5_0_2;NA;NA;completion;91803.06;1376871;1376871.64;1376871.94;1468675;1468687;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_3;NA;NA;skipped;NA;1468748;NA;NA;1468675;1468748;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;qt;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_4;NA;NA;skipped;NA;1468784;NA;NA;1468675;1468784;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;sd;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_5;NA;NA;skipped;NA;1468820;NA;NA;1468675;1468820;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;sdf;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_6;NA;NA;skipped;NA;1468853;NA;NA;1468675;1468853;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;dfs;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_7;NA;NA;skipped;NA;1468883;NA;NA;1468675;1468883;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;df;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_8;NA;NA;skipped;NA;1468913;NA;NA;1468675;1468913;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;dfs;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_9;NA;NA;skipped;NA;1468941;NA;NA;1468675;1468941;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;dsf;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_10;NA;NA;skipped;NA;1468973;NA;NA;1468675;1468973;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;df;NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_11;NA;NA;skipped;NA;1469005;NA;NA;1468675;1469005;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;dfs;NA;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_12;NA;NA;skipped;NA;1469031;NA;NA;1468675;1469031;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;dsf;NA;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_13;NA;NA;skipped;NA;1469060;NA;NA;1468675;1469060;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;dsf;NA;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_14;NA;NA;skipped;NA;1469089;NA;NA;1468675;1469089;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_15;NA;NA;skipped;NA;1469116;NA;NA;1468675;1469116;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_16;NA;NA;skipped;NA;1469147;NA;NA;1468675;1469147;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_17;NA;NA;skipped;NA;1469175;NA;NA;1468675;1469175;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_18;NA;NA;skipped;NA;1469202;NA;NA;1468675;1469203;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_19;NA;NA;skipped;NA;1469232;NA;NA;1468675;1469232;2023-05-28T18:57:04Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_20;NA;NA;skipped;NA;1469259;NA;NA;1468675;1469259;2023-05-28T18:57:05Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_21;NA;NA;skipped;NA;1469290;NA;NA;1468675;1469290;2023-05-28T18:57:05Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_22;NA;NA;skipped;NA;1469318;NA;NA;1468675;1469318;2023-05-28T18:57:05Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_23;NA;NA;skipped;NA;1469346;NA;NA;1468675;1469346;2023-05-28T18:57:05Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_24;NA;NA;skipped;NA;1469375;NA;NA;1468675;1469375;2023-05-28T18:57:05Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_25;NA;NA;skipped;NA;1469400;NA;NA;1468675;1469400;2023-05-28T18:57:05Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_26;NA;NA;skipped;NA;1469430;NA;NA;1468675;1469430;2023-05-28T18:57:05Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_27;NA;NA;skipped;NA;1469455;NA;NA;1468675;1469455;2023-05-28T18:57:05Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_28;NA;NA;skipped;NA;1469481;NA;NA;1468675;1469481;2023-05-28T18:57:05Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
40289;check;continue;flow.Sequence;5_0_29;NA;NA;skipped;NA;1469511;NA;NA;1468675;1469511;2023-05-28T18:57:05Z;1469512.14;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
