observation,sender,sender_type,sender_id,response,response_action,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,url_vp,url_sess,meta_labjs_version,meta_location,meta_user_agent,meta_platform,meta_language,meta_locale,meta_time_zone,meta_timezone_offset,meta_screen_width,meta_screen_height,meta_scroll_width,meta_scroll_height,meta_window_inner_width,meta_window_inner_height,meta_device_pixel_ratio,meta_labjs_build_flavor,meta_labjs_build_commit,distractors,german,swahili,enc,distractor1,distractor2,distractor3,x,correct,x_2
5e5e9,"""Falsch""-Screen",canvas.Screen,3_0_0_0_4_0_2,NA,NA,timeout,4997.2,178525.10000002,178516.4,178533,183513.3,183514.20000005,2024-04-01T09:32:44Z,183530.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,System,maongozi,d,NA,NA,NA,sdf,0,0
5e5e9,deep,flow.Sequence,3_0_0_0_4_0,NA,NA,completion,10709.9,172789,172786.5,172803.4,183513.3,183514.60000002,2024-04-01T09:32:44Z,183530.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,System,maongozi,d,NA,NA,NA,sdf,NA,0
5e5e9,shallow,flow.Sequence,3_0_0_0_4_1,NA,NA,skipped,NA,183514.80000007,NA,NA,183513.3,183514.9000001,2024-04-01T09:32:44Z,183530.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,System,maongozi,d,NA,NA,NA,sdf,NA,0
5e5e9,task,flow.Sequence,3_0_0_0_4,NA,NA,completion,10709.9,172789,172786.5,172803.4,183513.3,183515.20000005,2024-04-01T09:32:44Z,183530.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,System,maongozi,d,NA,NA,NA,sdf,NA,0
5e5e9,Deep Question,html.Page,3_0_0_0_5_0_0,sdjsj,NA,form submission,8673.4000000238,183515.30000007,183513.3,183530.2,192203.60000002,192203.80000007,2024-04-01T09:32:53Z,192208.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lawine,banguko,d,NA,NA,NA,NA,NA,0
5e5e9,"""Richtig""-Screen",canvas.Screen,3_0_0_0_5_0_1,NA,NA,skipped,NA,192206.9000001,NA,NA,192203.60000002,192207.10000002,2024-04-01T09:32:53Z,192208.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lawine,banguko,d,NA,NA,NA,sdf,NA,0
5e5e9,"""Falsch""-Screen",canvas.Screen,3_0_0_0_5_0_2,NA,NA,timeout,4997.4,192207.80000007,192194.294,192208.1,197188.6,197189.5,2024-04-01T09:32:58Z,197205.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lawine,banguko,d,NA,NA,NA,sdf,0,0
5e5e9,deep,flow.Sequence,3_0_0_0_5_0,NA,NA,completion,13658.4,183515.30000007,183513.3,183530.2,197188.6,197189.80000007,2024-04-01T09:32:58Z,197205.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lawine,banguko,d,NA,NA,NA,sdf,NA,0
5e5e9,shallow,flow.Sequence,3_0_0_0_5_1,NA,NA,skipped,NA,197189.80000007,NA,NA,197188.6,197190,2024-04-01T09:32:58Z,197205.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lawine,banguko,d,NA,NA,NA,sdf,NA,0
5e5e9,task,flow.Sequence,3_0_0_0_5,NA,NA,completion,13658.4,183515.20000005,183513.3,183530.2,197188.6,197190.20000005,2024-04-01T09:32:58Z,197205.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lawine,banguko,d,NA,NA,NA,sdf,NA,0
5e5e9,Deep Question,html.Page,3_0_0_0_6_0_0,perasi,NA,form submission,9187.8000000715,197190.4000001,197188.6,197205.5,206393.30000007,206393.5,2024-04-01T09:33:07Z,206399.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Niveau,kiwango,d,NA,NA,NA,NA,NA,0
5e5e9,"""Richtig""-Screen",canvas.Screen,3_0_0_0_6_0_1,NA,NA,skipped,NA,206396.60000002,NA,NA,206393.30000007,206396.70000005,2024-04-01T09:33:07Z,206399.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Niveau,kiwango,d,NA,NA,NA,sdf,NA,0
5e5e9,"""Falsch""-Screen",canvas.Screen,3_0_0_0_6_0_2,NA,NA,timeout,4997.2,206397.60000002,206385.532,206399.2,211379.7,211380.80000007,2024-04-01T09:33:12Z,211396.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Niveau,kiwango,d,NA,NA,NA,sdf,0,0
5e5e9,deep,flow.Sequence,3_0_0_0_6_0,NA,NA,completion,14174.2,197190.30000007,197188.6,197205.5,211379.7,211381.20000005,2024-04-01T09:33:12Z,211396.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Niveau,kiwango,d,NA,NA,NA,sdf,NA,0
5e5e9,shallow,flow.Sequence,3_0_0_0_6_1,NA,NA,skipped,NA,211381.30000007,NA,NA,211379.7,211381.60000002,2024-04-01T09:33:12Z,211396.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Niveau,kiwango,d,NA,NA,NA,sdf,NA,0
5e5e9,task,flow.Sequence,3_0_0_0_6,NA,NA,completion,14174.2,197190.30000007,197188.6,197205.5,211379.7,211381.80000007,2024-04-01T09:33:12Z,211396.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Niveau,kiwango,d,NA,NA,NA,sdf,NA,0
5e5e9,deep,flow.Sequence,3_0_0_0_7_0,NA,NA,skipped,NA,211381.9000001,NA,NA,211379.7,211382,2024-04-01T09:33:12Z,211396.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Körper,kiwiliwili,s,mapambano,mpatanishi,kiolezo,sdf,NA,0
5e5e9,Shallow Question,html.Page,3_0_0_0_7_1_0,mpatanishi,NA,form submission,7703.4000000715,211382.10000002,211379.7,211396.4,219099.80000007,219100,2024-04-01T09:33:19Z,219124.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Körper,kiwiliwili,s,mapambano,mpatanishi,kiolezo,NA,NA,0
5e5e9,"""Richtig""-Screen",canvas.Screen,3_0_0_0_7_1_1,NA,NA,skipped,NA,219103.30000007,NA,NA,219099.80000007,219103.5,2024-04-01T09:33:19Z,219124.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Körper,kiwiliwili,s,mapambano,mpatanishi,kiolezo,sdf,NA,0
5e5e9,"""Falsch""-Screen",canvas.Screen,3_0_0_0_7_1_2,NA,NA,timeout,4997.3,219104.4000001,219108.4,219124.8,224105.1,224106.20000005,2024-04-01T09:33:24Z,224122.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Körper,kiwiliwili,s,mapambano,mpatanishi,kiolezo,sdf,0,0
5e5e9,shallow,flow.Sequence,3_0_0_0_7_1,NA,NA,completion,12708.7,211382,211379.7,211396.4,224105.1,224106.5,2024-04-01T09:33:24Z,224122.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Körper,kiwiliwili,s,mapambano,mpatanishi,kiolezo,sdf,NA,0
5e5e9,task,flow.Sequence,3_0_0_0_7,NA,NA,completion,12708.7,211381.80000007,211379.7,211396.4,224105.1,224106.70000005,2024-04-01T09:33:24Z,224122.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Körper,kiwiliwili,s,mapambano,mpatanishi,kiolezo,sdf,NA,0
5e5e9,block,flow.Loop,3_0_0_0,NA,NA,completion,105401.87,118705.80000007,118703.23,118703.23,224105.1,224107,2024-04-01T09:33:24Z,224122.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sdf,NA,0
5e5e9,weiter,canvas.Screen,3_0_0_1,sdf,keypress(Space),response,1744.7000000715,224107.10000002,224105.1,224122.1,225866.80000007,225867.30000007,2024-04-01T09:33:26Z,225871.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sdf,NA,0
5e5e9,check continue,flow.Sequence,3_0_0,NA,NA,completion,107163.57000007,118705.80000007,118703.23,118703.23,225866.80000007,225867.4000001,2024-04-01T09:33:26Z,225871.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sdf,NA,0
5e5e9,deep,flow.Sequence,3_0_1_0_0_0,NA,NA,skipped,NA,225883.4000001,NA,NA,225866.80000007,225883.4000001,2024-04-01T09:33:26Z,225871.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Entwicklung,maendeleo,s,uangavu,mshindwa,badiliko,sdfdsf,NA,1
5e5e9,Shallow Question,html.Page,3_0_1_0_0_1_0,mshindwa,NA,form submission,8531.9020000715,225883.5,225871.398,225871.398,234403.30000007,234403.60000002,2024-04-01T09:33:35Z,234415.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Entwicklung,maendeleo,s,uangavu,mshindwa,badiliko,NA,NA,1
5e5e9,"""Richtig""-Screen",canvas.Screen,3_0_1_0_0_1_1,NA,NA,skipped,NA,234406.70000005,NA,NA,234403.30000007,234406.80000007,2024-04-01T09:33:35Z,234415.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Entwicklung,maendeleo,s,uangavu,mshindwa,badiliko,sdfdsf,NA,1
5e5e9,"""Falsch""-Screen",canvas.Screen,3_0_1_0_0_1_2,NA,NA,timeout,4997.3,234407.70000005,234399.4,234415.4,239396,239396.9000001,2024-04-01T09:33:40Z,239412.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Entwicklung,maendeleo,s,uangavu,mshindwa,badiliko,sdfdsf,0,1
5e5e9,shallow,flow.Sequence,3_0_1_0_0_1,NA,NA,completion,13524.602,225883.4000001,225871.398,225871.398,239396,239397.30000007,2024-04-01T09:33:40Z,239412.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Entwicklung,maendeleo,s,uangavu,mshindwa,badiliko,sdfdsf,NA,1
5e5e9,task,flow.Sequence,3_0_1_0_0,NA,NA,completion,13524.602,225883.4000001,225871.398,225871.398,239396,239397.5,2024-04-01T09:33:40Z,239412.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Entwicklung,maendeleo,s,uangavu,mshindwa,badiliko,sdfdsf,NA,1
5e5e9,Deep Question,html.Page,3_0_1_0_1_0_0,kililinvu$,NA,form submission,17616.400000024,239397.60000002,239396,239412.7,257029.10000002,257029.4000001,2024-04-01T09:33:57Z,257052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Niveau,kiwango,d,NA,NA,NA,NA,NA,1
5e5e9,"""Richtig""-Screen",canvas.Screen,3_0_1_0_1_0_1,NA,NA,skipped,NA,257031.30000007,NA,NA,257029.10000002,257031.4000001,2024-04-01T09:33:57Z,257052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Niveau,kiwango,d,NA,NA,NA,sdfdsf,NA,1
5e5e9,"""Falsch""-Screen",canvas.Screen,3_0_1_0_1_0_2,NA,NA,timeout,4996.7,257031.70000005,257036.828,257052,262032.2,262033.30000007,2024-04-01T09:34:02Z,262048.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Niveau,kiwango,d,NA,NA,NA,sdfdsf,0,1
5e5e9,deep,flow.Sequence,3_0_1_0_1_0,NA,NA,completion,22619.5,239397.60000002,239396,239412.7,262032.2,262033.80000007,2024-04-01T09:34:02Z,262048.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Niveau,kiwango,d,NA,NA,NA,sdfdsf,NA,1
5e5e9,shallow,flow.Sequence,3_0_1_0_1_1,NA,NA,skipped,NA,262033.9000001,NA,NA,262032.2,262034,2024-04-01T09:34:02Z,262048.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Niveau,kiwango,d,NA,NA,NA,sdfdsf,NA,1
5e5e9,task,flow.Sequence,3_0_1_0_1,NA,NA,completion,22619.5,239397.60000002,239396,239412.7,262032.2,262034.30000007,2024-04-01T09:34:02Z,262048.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Niveau,kiwango,d,NA,NA,NA,sdfdsf,NA,1
5e5e9,Deep Question,html.Page,3_0_1_0_2_0_0,asf,NA,form submission,3098.8,262034.4000001,262032.2,262048.7,265147.5,265147.80000007,2024-04-01T09:34:06Z,265163.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lawine,banguko,d,NA,NA,NA,NA,NA,1
5e5e9,"""Richtig""-Screen",canvas.Screen,3_0_1_0_2_0_1,NA,NA,skipped,NA,265150.9000001,NA,NA,265147.5,265151.10000002,2024-04-01T09:34:06Z,265163.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lawine,banguko,d,NA,NA,NA,sdfdsf,NA,1
5e5e9,"""Falsch""-Screen",canvas.Screen,3_0_1_0_2_0_2,NA,NA,timeout,4997.4,265151.9000001,265147.806,265163.2,270144,270144.9000001,2024-04-01T09:34:11Z,270160.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lawine,banguko,d,NA,NA,NA,sdfdsf,0,1
5e5e9,deep,flow.Sequence,3_0_1_0_2_0,NA,NA,completion,8095.3,262034.4000001,262032.2,262048.7,270144,270145.30000007,2024-04-01T09:34:11Z,270160.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lawine,banguko,d,NA,NA,NA,sdfdsf,NA,1
5e5e9,shallow,flow.Sequence,3_0_1_0_2_1,NA,NA,skipped,NA,270145.4000001,NA,NA,270144,270145.60000002,2024-04-01T09:34:11Z,270160.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lawine,banguko,d,NA,NA,NA,sdfdsf,NA,1
5e5e9,task,flow.Sequence,3_0_1_0_2,NA,NA,completion,8095.3,262034.4000001,262032.2,262048.7,270144,270145.70000005,2024-04-01T09:34:11Z,270160.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lawine,banguko,d,NA,NA,NA,sdfdsf,NA,1
5e5e9,Deep Question,html.Page,3_0_1_0_3_0_0,j,NA,form submission,3825.2000000715,270146,270144,270160.6,273985.80000007,273986,2024-04-01T09:34:14Z,273991.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Papier,karatasi,d,NA,NA,NA,NA,NA,1
5e5e9,"""Richtig""-Screen",canvas.Screen,3_0_1_0_3_0_1,NA,NA,skipped,NA,273990.10000002,NA,NA,273985.80000007,273990.30000007,2024-04-01T09:34:14Z,273991.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Papier,karatasi,d,NA,NA,NA,sdfdsf,NA,1
5e5e9,"""Falsch""-Screen",canvas.Screen,3_0_1_0_3_0_2,NA,NA,timeout,4997.4,273990.60000002,273976.4,273991.1,278972,278972.9000001,2024-04-01T09:34:19Z,278988.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Papier,karatasi,d,NA,NA,NA,sdfdsf,0,1
5e5e9,deep,flow.Sequence,3_0_1_0_3_0,NA,NA,completion,8811.4,270146,270144,270160.6,278972,278973.30000007,2024-04-01T09:34:19Z,278988.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Papier,karatasi,d,NA,NA,NA,sdfdsf,NA,1
5e5e9,shallow,flow.Sequence,3_0_1_0_3_1,NA,NA,skipped,NA,278973.4000001,NA,NA,278972,278973.60000002,2024-04-01T09:34:19Z,278988.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Papier,karatasi,d,NA,NA,NA,sdfdsf,NA,1
5e5e9,task,flow.Sequence,3_0_1_0_3,NA,NA,completion,8811.4,270145.9000001,270144,270160.6,278972,278973.80000007,2024-04-01T09:34:19Z,278988.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Papier,karatasi,d,NA,NA,NA,sdfdsf,NA,1
5e5e9,Deep Question,html.Page,3_0_1_0_4_0_0,jaj,NA,form submission,6948.6000000238,278974,278972,278988.5,285937.10000002,285937.4000001,2024-04-01T09:34:26Z,285950.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,System,maongozi,d,NA,NA,NA,NA,NA,1
5e5e9,"""Richtig""-Screen",canvas.Screen,3_0_1_0_4_0_1,NA,NA,skipped,NA,285940.60000002,NA,NA,285937.10000002,285940.70000005,2024-04-01T09:34:26Z,285950.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,System,maongozi,d,NA,NA,NA,sdfdsf,NA,1
5e5e9,"""Falsch""-Screen",canvas.Screen,3_0_1_0_4_0_2,NA,NA,timeout,4997,285941.5,285934.296,285950.5,290930.8,290931.20000005,2024-04-01T09:34:31Z,290947.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,System,maongozi,d,NA,NA,NA,sdfdsf,0,1
5e5e9,deep,flow.Sequence,3_0_1_0_4_0,NA,NA,completion,11942.3,278974,278972,278988.5,290930.8,290931.4000001,2024-04-01T09:34:31Z,290947.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,System,maongozi,d,NA,NA,NA,sdfdsf,NA,1
5e5e9,shallow,flow.Sequence,3_0_1_0_4_1,NA,NA,skipped,NA,290931.4000001,NA,NA,290930.8,290931.5,2024-04-01T09:34:31Z,290947.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,System,maongozi,d,NA,NA,NA,sdfdsf,NA,1
5e5e9,task,flow.Sequence,3_0_1_0_4,NA,NA,completion,11942.3,278973.9000001,278972,278988.5,290930.8,290931.60000002,2024-04-01T09:34:31Z,290947.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,System,maongozi,d,NA,NA,NA,sdfdsf,NA,1
5e5e9,deep,flow.Sequence,3_0_1_0_5_0,NA,NA,skipped,NA,290931.60000002,NA,NA,290930.8,290931.60000002,2024-04-01T09:34:31Z,290947.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Körper,kiwiliwili,s,mapambano,mpatanishi,kiolezo,sdfdsf,NA,1
5e5e9,Shallow Question,html.Page,3_0_1_0_5_1_0,kiwiliwili,NA,form submission,6026.5,290931.60000002,290930.8,290947.5,296974,296974,2024-04-01T09:34:37Z,296977.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Körper,kiwiliwili,s,mapambano,mpatanishi,kiolezo,NA,NA,1
5e5e9,"""Richtig""-Screen",canvas.Screen,3_0_1_0_5_1_1,NA,NA,timeout,4996.616,296975.60000002,296977.384,296977.384,301957.3,301957.70000005,2024-04-01T09:34:42Z,301974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Körper,kiwiliwili,s,mapambano,mpatanishi,kiolezo,sdfdsf,1,1
5e5e9,"""Falsch""-Screen",canvas.Screen,3_0_1_0_5_1_2,NA,NA,skipped,NA,301959.30000007,NA,NA,301957.3,301959.30000007,2024-04-01T09:34:42Z,301974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Körper,kiwiliwili,s,mapambano,mpatanishi,kiolezo,sdfdsf,NA,1
5e5e9,shallow,flow.Sequence,3_0_1_0_5_1,NA,NA,completion,11009.8,290931.60000002,290930.8,290947.5,301957.3,301959.4000001,2024-04-01T09:34:42Z,301974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Körper,kiwiliwili,s,mapambano,mpatanishi,kiolezo,sdfdsf,NA,1
5e5e9,task,flow.Sequence,3_0_1_0_5,NA,NA,completion,11009.8,290931.60000002,290930.8,290947.5,301957.3,301959.4000001,2024-04-01T09:34:42Z,301974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Körper,kiwiliwili,s,mapambano,mpatanishi,kiolezo,sdfdsf,NA,1
5e5e9,deep,flow.Sequence,3_0_1_0_6_0,NA,NA,skipped,NA,301959.5,NA,NA,301957.3,301959.5,2024-04-01T09:34:42Z,301974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vorwurf,mashtaka,s,msukumo,mtangulizi,uenyekiti,sdfdsf,NA,1
5e5e9,Shallow Question,html.Page,3_0_1_0_6_1_0,mashtaka,NA,form submission,7481.2000000477,301959.60000002,301957.3,301974,309455.20000005,309455.5,2024-04-01T09:34:50Z,309486.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vorwurf,mashtaka,s,msukumo,mtangulizi,uenyekiti,NA,NA,1
5e5e9,"""Richtig""-Screen",canvas.Screen,3_0_1_0_6_1_1,NA,NA,timeout,4997,309458.60000002,309470,309486.1,314466.8,314468.20000005,2024-04-01T09:34:55Z,314483.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vorwurf,mashtaka,s,msukumo,mtangulizi,uenyekiti,sdfdsf,1,1
5e5e9,"""Falsch""-Screen",canvas.Screen,3_0_1_0_6_1_2,NA,NA,skipped,NA,314474,NA,NA,314466.8,314474.4000001,2024-04-01T09:34:55Z,314483.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vorwurf,mashtaka,s,msukumo,mtangulizi,uenyekiti,sdfdsf,NA,1
5e5e9,shallow,flow.Sequence,3_0_1_0_6_1,NA,NA,completion,12492.8,301959.60000002,301957.3,301974,314466.8,314474.80000007,2024-04-01T09:34:55Z,314483.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vorwurf,mashtaka,s,msukumo,mtangulizi,uenyekiti,sdfdsf,NA,1
5e5e9,task,flow.Sequence,3_0_1_0_6,NA,NA,completion,12492.8,301959.5,301957.3,301974,314466.8,314475,2024-04-01T09:34:55Z,314483.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vorwurf,mashtaka,s,msukumo,mtangulizi,uenyekiti,sdfdsf,NA,1
5e5e9,deep,flow.Sequence,3_0_1_0_7_0,NA,NA,skipped,NA,314475.20000005,NA,NA,314466.8,314475.30000007,2024-04-01T09:34:55Z,314483.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Übersicht,kilindo,s,mgusano,chipukizi,kulinganisha,sdfdsf,NA,1
5e5e9,Shallow Question,html.Page,3_0_1_0_7_1_0,mgusano,NA,form submission,7436.2000000715,314475.4000001,314466.8,314483.1,321919.30000007,321919.60000002,2024-04-01T09:35:02Z,321928.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Übersicht,kilindo,s,mgusano,chipukizi,kulinganisha,NA,NA,1
5e5e9,"""Richtig""-Screen",canvas.Screen,3_0_1_0_7_1_1,NA,NA,skipped,NA,321922.5,NA,NA,321919.30000007,321922.70000005,2024-04-01T09:35:02Z,321928.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Übersicht,kilindo,s,mgusano,chipukizi,kulinganisha,sdfdsf,NA,1
5e5e9,"""Falsch""-Screen",canvas.Screen,3_0_1_0_7_1_2,NA,NA,timeout,4997,321923.5,321912.496,321928.7,326909,326910.10000002,2024-04-01T09:35:07Z,326925.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Übersicht,kilindo,s,mgusano,chipukizi,kulinganisha,sdfdsf,0,1
5e5e9,shallow,flow.Sequence,3_0_1_0_7_1,NA,NA,completion,12425.9,314475.4000001,314466.8,314483.1,326909,326910.4000001,2024-04-01T09:35:07Z,326925.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Übersicht,kilindo,s,mgusano,chipukizi,kulinganisha,sdfdsf,NA,1
5e5e9,task,flow.Sequence,3_0_1_0_7,NA,NA,completion,12425.9,314475.20000005,314466.8,314483.1,326909,326910.60000002,2024-04-01T09:35:07Z,326925.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Übersicht,kilindo,s,mgusano,chipukizi,kulinganisha,sdfdsf,NA,1
