observation;sender;sender_type;sender_id;response;response_action;ended_on;duration;time_run;time_render;time_show;time_end;time_commit;timestamp;time_switch;german;swahili;enc;distractor1;distractor2;distractor3;response_2;x;correct;distractors;url_vp;url_sess;meta_labjs_version;meta_location;meta_user_agent;meta_platform;meta_language;meta_locale;meta_time_zone;meta_timezone_offset;meta_screen_width;meta_screen_height;meta_scroll_width;meta_scroll_height;meta_window_inner_width;meta_window_inner_height;meta_device_pixel_ratio;meta_labjs_build_flavor;meta_labjs_build_commit;;;;
054fb;Save;data;screen;canvas.Screen;2_1_0_1;NA;NA;timeout;499.632;118201.1;118183.223;118215.097;118697.903;118699.1;2023-05-28T13:21:49Z;118714.729;Wechsel;ugeuzaji;d;utambulisho;kujenga;wasiwasi;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;shallow;flow.Sequence;2_1_0;NA;NA;completion;4013.097;114669.9;114668.165;114684.806;118697.903;118699.3;2023-05-28T13:21:49Z;118714.729;Wechsel;ugeuzaji;d;utambulisho;kujenga;wasiwasi;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;task;flow.Sequence;2_1;NA;NA;completion;4013.097;114669.8;114668.165;114684.806;118697.903;118699.6;2023-05-28T13:21:49Z;118714.729;Wechsel;ugeuzaji;d;utambulisho;kujenga;wasiwasi;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;Shallow;Question;html.Page;2_2_0_0;NA;NA;form;submission;13923.471;118699.8;118697.903;118714.729;132638.2;132638.5;2023-05-28T13:22:03Z;132653.024;Flexibilität;kubadilika;s;enjini;usikilivu;hesabu;kubadilika;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;Save;data;screen;canvas.Screen;2_2_0_1;NA;NA;timeout;499.839;132640.1;132620.913;132653.024;133136.334;133137.3;2023-05-28T13:22:04Z;133152.863;Flexibilität;kubadilika;s;enjini;usikilivu;hesabu;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;shallow;flow.Sequence;2_2_0;NA;NA;completion;14421.605;118699.8;118697.903;118714.729;133136.334;133137.5;2023-05-28T13:22:04Z;133152.863;Flexibilität;kubadilika;s;enjini;usikilivu;hesabu;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;task;flow.Sequence;2_2;NA;NA;completion;14421.605;118699.8;118697.903;118714.729;133136.334;133137.7;2023-05-28T13:22:04Z;133152.863;Flexibilität;kubadilika;s;enjini;usikilivu;hesabu;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;Shallow;Question;html.Page;2_3_0_0;NA;NA;form;submission;6301.637;133137.9;133136.334;133152.863;139454.5;139454.7;2023-05-28T13:22:10Z;139464.173;Erneuerung;ukarabati;d;ushawishi;ukalifu;unyonyaji;ukarabati;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;Save;data;screen;canvas.Screen;2_3_0_1;NA;NA;timeout;499.875;139456.2;139446.57;139464.173;139947.388;139948.4;2023-05-28T13:22:11Z;139964.048;Erneuerung;ukarabati;d;ushawishi;ukalifu;unyonyaji;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;shallow;flow.Sequence;2_3_0;NA;NA;completion;6794.525;133137.8;133136.334;133152.863;139947.388;139948.6;2023-05-28T13:22:11Z;139964.048;Erneuerung;ukarabati;d;ushawishi;ukalifu;unyonyaji;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;task;flow.Sequence;2_3;NA;NA;completion;6794.525;133137.8;133136.334;133152.863;139947.388;139948.8;2023-05-28T13:22:11Z;139964.048;Erneuerung;ukarabati;d;ushawishi;ukalifu;unyonyaji;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;Shallow;Question;html.Page;2_4_0_0;NA;NA;form;submission;5162.252;139948.9;139947.388;139964.048;145126.3;145126.5;2023-05-28T13:22:16Z;145143.976;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;mashtaka;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;Save;data;screen;canvas.Screen;2_4_0_1;NA;NA;timeout;498.729;145127.8;145109.582;145143.976;145626.053;145627;2023-05-28T13:22:16Z;145642.705;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;shallow;flow.Sequence;2_4_0;NA;NA;completion;5662.005;139948.9;139947.388;139964.048;145626.053;145627.4;2023-05-28T13:22:16Z;145642.705;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;task;flow.Sequence;2_4;NA;NA;completion;5662.005;139948.9;139947.388;139964.048;145626.053;145627.6;2023-05-28T13:22:16Z;145642.705;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;Shallow;Question;html.Page;2_5_0_0;NA;NA;form;submission;17475.795;145627.8;145626.053;145642.705;163118.5;163118.7;2023-05-28T13:22:34Z;163128.08;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;badiliko;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;Save;data;screen;canvas.Screen;2_5_0_1;NA;NA;timeout;499.641;163120.3;163111.504;163128.08;163611.303;163612.1;2023-05-28T13:22:34Z;163627.721;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;NA;0;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;shallow;flow.Sequence;2_5_0;NA;NA;completion;17968.598;145627.7;145626.053;145642.705;163611.303;163612.4;2023-05-28T13:22:34Z;163627.721;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;task;flow.Sequence;2_5;NA;NA;completion;17968.598;145627.7;145626.053;145642.705;163611.303;163612.5;2023-05-28T13:22:34Z;163627.721;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;Shallow;Question;html.Page;2_6_0_0;NA;NA;form;submission;3826.779;163612.6;163611.303;163627.721;167454.5;167454.7;2023-05-28T13:22:38Z;167457.757;Niveau;kiwango;d;usimamizi;mwamali;mshairi;kiwango;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;Save;data;screen;canvas.Screen;2_6_0_1;NA;NA;timeout;499.951;167455.9;167441.842;167457.757;167941.049;167942;2023-05-28T13:22:39Z;167957.708;Niveau;kiwango;d;usimamizi;mwamali;mshairi;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;shallow;flow.Sequence;2_6_0;NA;NA;completion;4313.328;163612.6;163611.303;163627.721;167941.049;167942.2;2023-05-28T13:22:39Z;167957.708;Niveau;kiwango;d;usimamizi;mwamali;mshairi;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;task;flow.Sequence;2_6;NA;NA;completion;4313.328;163612.6;163611.303;163627.721;167941.049;167942.3;2023-05-28T13:22:39Z;167957.708;Niveau;kiwango;d;usimamizi;mwamali;mshairi;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;Shallow;Question;html.Page;2_7_0_0;NA;NA;form;submission;4336.292;167942.5;167941.049;167957.708;172294;172294.3;2023-05-28T13:22:43Z;172303.995;Orientierung;urekebisho;d;uelekeo;marekebisho;utunzaji;uelekeo;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;Save;data;screen;canvas.Screen;2_7_0_1;NA;NA;timeout;499.725;172295.7;172286.624;172303.995;172787.087;172788.3;2023-05-28T13:22:43Z;172803.72;Orientierung;urekebisho;d;uelekeo;marekebisho;utunzaji;NA;NA;0;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;shallow;flow.Sequence;2_7_0;NA;NA;completion;4829.379;167942.5;167941.049;167957.708;172787.087;172788.6;2023-05-28T13:22:43Z;172803.72;Orientierung;urekebisho;d;uelekeo;marekebisho;utunzaji;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;task;flow.Sequence;2_7;NA;NA;completion;4829.379;167942.5;167941.049;167957.708;172787.087;172788.8;2023-05-28T13:22:43Z;172803.72;Orientierung;urekebisho;d;uelekeo;marekebisho;utunzaji;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;Shallow;Question;html.Page;2_8_0_0;NA;NA;form;submission;14210.58;172788.9;172787.087;172803.72;187014.3;187014.6;2023-05-28T13:22:58Z;187025.287;Stimmung;kinyongo;s;kilekile;kisambo;madhehebu;kinyongo;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;Save;data;screen;canvas.Screen;2_8_0_1;NA;NA;timeout;499.441;187016.2;187008.713;187025.287;187508.289;187509.1;2023-05-28T13:22:58Z;187524.728;Stimmung;kinyongo;s;kilekile;kisambo;madhehebu;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;shallow;flow.Sequence;2_8_0;NA;NA;completion;14704.569;172788.9;172787.087;172803.72;187508.289;187509.3;2023-05-28T13:22:58Z;187524.728;Stimmung;kinyongo;s;kilekile;kisambo;madhehebu;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;task;flow.Sequence;2_8;NA;NA;completion;14704.569;172788.8;172787.087;172803.72;187508.289;187509.5;2023-05-28T13:22:58Z;187524.728;Stimmung;kinyongo;s;kilekile;kisambo;madhehebu;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;Shallow;Question;html.Page;2_9_0_0;NA;NA;form;submission;18563.372;187509.6;187508.289;187524.728;206088.1;206088.3;2023-05-28T13:23:17Z;206109.655;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;angahewa;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;Save;data;screen;canvas.Screen;2_9_0_1;NA;NA;timeout;499.615;206089.2;206092.673;206109.655;206592.518;206593.6;2023-05-28T13:23:17Z;206609.27;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;shallow;flow.Sequence;2_9_0;NA;NA;completion;19067.79;187509.5;187508.289;187524.728;206592.518;206593.8;2023-05-28T13:23:17Z;206609.27;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;task;flow.Sequence;2_9;NA;NA;completion;19067.79;187509.5;187508.289;187524.728;206592.518;206594;2023-05-28T13:23:17Z;206609.27;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;Shallow;Question;html.Page;2_10_0_0;NA;NA;form;submission;6109.13;206594.1;206592.518;206609.27;212718.4;212718.6;2023-05-28T13:23:23Z;212737.541;Begegnung;kukutana;s;mmasihiya;mpiganaji;husiano;kukutana;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;Save;data;screen;canvas.Screen;2_10_0_1;NA;NA;timeout;499.604;212720;212720.522;212737.541;213220.412;213221.5;2023-05-28T13:23:24Z;213237.145;Begegnung;kukutana;s;mmasihiya;mpiganaji;husiano;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;shallow;flow.Sequence;2_10_0;NA;NA;completion;6611.142;206594.1;206592.518;206609.27;213220.412;213221.8;2023-05-28T13:23:24Z;213237.145;Begegnung;kukutana;s;mmasihiya;mpiganaji;husiano;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;task;flow.Sequence;2_10;NA;NA;completion;6611.142;206594;206592.518;206609.27;213220.412;213222;2023-05-28T13:23:24Z;213237.145;Begegnung;kukutana;s;mmasihiya;mpiganaji;husiano;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;Shallow;Question;html.Page;2_11_0_0;NA;NA;form;submission;4673.155;213222.2;213220.412;213237.145;217910.3;217910.5;2023-05-28T13:23:29Z;217916.421;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;idhini;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;Save;data;screen;canvas.Screen;2_11_0_1;NA;NA;timeout;499.605;217911.7;217899.845;217916.421;218399.262;218400.2;2023-05-28T13:23:29Z;218416.026;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;shallow;flow.Sequence;2_11_0;NA;NA;completion;5162.117;213222.1;213220.412;213237.145;218399.262;218400.3;2023-05-28T13:23:29Z;218416.026;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;task;flow.Sequence;2_11;NA;NA;completion;5162.117;213222.1;213220.412;213237.145;218399.262;218400.6;2023-05-28T13:23:29Z;218416.026;Genehmigung;idhini;s;mwanamke;itikadi;fedheha;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;Shallow;Question;html.Page;2_12_0_0;NA;NA;form;submission;3229.674;218400.7;218399.262;218416.026;221645.7;221645.9;2023-05-28T13:23:32Z;221663.533;Papier;karatasi;d;uchambuzi;usalama;kukataliwa;karatasi;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;Save;data;screen;canvas.Screen;2_12_0_1;NA;NA;timeout;499.597;221647.2;221646.604;221663.533;222146.479;222147.3;2023-05-28T13:23:33Z;222163.13;Papier;karatasi;d;uchambuzi;usalama;kukataliwa;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;shallow;flow.Sequence;2_12_0;NA;NA;completion;3730.453;218400.7;218399.262;218416.026;222146.479;222147.5;2023-05-28T13:23:33Z;222163.13;Papier;karatasi;d;uchambuzi;usalama;kukataliwa;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;task;flow.Sequence;2_12;NA;NA;completion;3730.453;218400.6;218399.262;218416.026;222146.479;222147.7;2023-05-28T13:23:33Z;222163.13;Papier;karatasi;d;uchambuzi;usalama;kukataliwa;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;Shallow;Question;html.Page;2_13_0_0;NA;NA;form;submission;3011.27;222147.9;222146.479;222163.13;225174.4;225174.6;2023-05-28T13:23:36Z;225176.959;Integrität;uadilifu;d;muungano;mtiririko;upunguaji;uadilifu;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;Save;data;screen;canvas.Screen;2_13_0_1;NA;NA;timeout;499.701;225176;225160.751;225176.959;225660.184;225661.4;2023-05-28T13:23:36Z;225676.66;Integrität;uadilifu;d;muungano;mtiririko;upunguaji;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;shallow;flow.Sequence;2_13_0;NA;NA;completion;3497.054;222147.8;222146.479;222163.13;225660.184;225661.7;2023-05-28T13:23:36Z;225676.66;Integrität;uadilifu;d;muungano;mtiririko;upunguaji;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;task;flow.Sequence;2_13;NA;NA;completion;3497.054;222147.8;222146.479;222163.13;225660.184;225661.9;2023-05-28T13:23:36Z;225676.66;Integrität;uadilifu;d;muungano;mtiririko;upunguaji;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;Shallow;Question;html.Page;2_14_0_0;NA;NA;form;submission;5057.64;225662;225660.184;225676.66;230734.3;230734.6;2023-05-28T13:23:41Z;230739.045;Respekt;heshima;d;changamnao;upinzani;ufanisi;heshima;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;Save;data;screen;canvas.Screen;2_14_0_1;NA;NA;timeout;499.692;230736;230722.718;230739.045;231222.042;231223;2023-05-28T13:23:42Z;231238.737;Respekt;heshima;d;changamnao;upinzani;ufanisi;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;shallow;flow.Sequence;2_14_0;NA;NA;completion;5545.382;225661.9;225660.184;225676.66;231222.042;231223.1;2023-05-28T13:23:42Z;231238.737;Respekt;heshima;d;changamnao;upinzani;ufanisi;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;task;flow.Sequence;2_14;NA;NA;completion;5545.382;225661.9;225660.184;225676.66;231222.042;231223.3;2023-05-28T13:23:42Z;231238.737;Respekt;heshima;d;changamnao;upinzani;ufanisi;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;Shallow;Question;html.Page;2_15_0_0;NA;NA;form;submission;2128.563;231223.5;231222.042;231238.737;233367.3;233367.6;2023-05-28T13:23:44Z;233370.195;Fleisch;mshakiki;d;kizunguzungu;mshikamano;angusho;mshakiki;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;Save;data;screen;canvas.Screen;2_15_0_1;NA;NA;timeout;499.992;233367.9;233353.928;233370.195;233853.543;233854.4;2023-05-28T13:23:44Z;233870.187;Fleisch;mshakiki;d;kizunguzungu;mshikamano;angusho;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
054fb;shallow;flow.Sequence;2_15_0;NA;NA;completion;2614.806;231223.4;231222.042;231238.737;233853.543;233854.6;2023-05-28T13:23:44Z;233870.187;Fleisch;mshakiki;d;kizunguzungu;mshikamano;angusho;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;task;flow.Sequence;2_15;NA;NA;completion;2614.806;231223.4;231222.042;231238.737;233853.543;233854.7;2023-05-28T13:23:44Z;233870.187;Fleisch;mshakiki;d;kizunguzungu;mshikamano;angusho;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;retrieval;block;2;(multiple;choice);flow.Loop;2;NA;NA;completion;122882.589;110956.1;110954.437;110970.954;233853.543;233854.9;2023-05-28T13:23:44Z;233870.187;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
054fb;End;canvas.Screen;3;NA;keypress(Space);response;1631.513;233855;233853.543;233870.187;235501.7;235502.8;2023-05-28T13:23:46Z;235518.826;NA;NA;NA;NA;NA;NA;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
054fb;root;flow.Sequence;NA;NA;NA;completion;234856.476;633.7;628.378;645.224;235501.7;235503.3;2023-05-28T13:23:46Z;235518.826;NA;NA;NA;NA;NA;NA;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
5d66f;Introduction;delayed;retrieval;canvas.Screen;0;weiter;keypress(Space);response;15741.15;1046.9;1031.948;1065.25;16806.4;16809.3;2023-05-28T13:16:09Z;16818.973;NA;NA;NA;NA;NA;NA;NA;NA;NA;NULL;172;2;20.02.2004;https://neurocog.fernuni.ch/studies/vweber/sliechti/delayed/index.html?vp=172&sess=2;Mozilla/5.0 (Windows NT 10.0;;;;;;;;;;;;;;;;
5d66f;Deep;Question;html.Page;1_0_0_0;NA;NA;form;submission;5096.427;16809.8;16802.327;16818.973;21915.4;21915.5;2023-05-28T13:16:14Z;21931.479;Fleisch;mshakiki;d;kizunguzungu;mshikamano;angusho;mshakiki;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;Save;data;screen;canvas.Screen;1_0_0_1;NA;NA;timeout;499.602;21916.2;21898.512;21931.479;22414.726;22416.1;2023-05-28T13:16:15Z;22431.081;Fleisch;mshakiki;d;kizunguzungu;mshikamano;angusho;NA;NA;1;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
5d66f;deep;flow.Sequence;1_0_0;NA;NA;completion;5595.753;16809.8;16802.327;16818.973;22414.726;22416.4;2023-05-28T13:16:15Z;22431.081;Fleisch;mshakiki;d;kizunguzungu;mshikamano;angusho;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
